stock_id,stock_name,event_name,date
1760,寶齡富錦,法人說明會,2022/08/16
2301,光寶科,除權息,2022/08/16
2301,光寶科,法人說明會,2022/08/16
2313,華通,法人說明會,2022/08/16
2367,燿華,增資股上市,2022/08/16
2412,中華電,法人說明會,2022/08/16
2520,冠德,法人說明會,2022/08/16
2546,根基,法人說明會,2022/08/16
2809,京城銀,法人說明會,2022/08/16
3027,盛達,增資股上市,2022/08/16
3047,訊舟,增資股上市,2022/08/16
3312,弘憶股,增資股上市,2022/08/16
3388,崇越電,法人說明會,2022/08/16
3535,晶彩科,法人說明會,2022/08/16
3552,同致,除權息,2022/08/16
3605,宏致,除權息,2022/08/16
3624,光頡,除權息,2022/08/16
3702,大聯大,法人說明會,2022/08/16
4142,國光生,法人說明會,2022/08/16
4535,至興,業績發表會,2022/08/16
4549,桓達,業績發表會,2022/08/16
4768,晶呈科技,法人說明會,2022/08/16
4904,遠傳,法人說明會,2022/08/16
4995,晶達,法人說明會,2022/08/16
5306,桂盟,法人說明會,2022/08/16
5309,系統電,法人說明會,2022/08/16
5438,東友,法人說明會,2022/08/16
5469,瀚宇博,法人說明會,2022/08/16
5608,四維航,法人說明會,2022/08/16
6191,精成科,法人說明會,2022/08/16
6223,旺矽,法人說明會,2022/08/16
6234,高僑,除權息,2022/08/16
6282,康舒,法人說明會,2022/08/16
6442,光聖,法人說明會,2022/08/16
6464,台數科,法人說明會,2022/08/16
6666,羅麗芬-KY,除權息,2022/08/16
6829,千附精密,業績發表會,2022/08/16
8043,蜜望實,除權息,2022/08/16
8068,全達,增資股上市,2022/08/16
1537,廣隆,除權息,2022/08/17
2338,光罩,除權息,2022/08/17
2377,微星,除權息,2022/08/17
2401,凌陽,法人說明會,2022/08/17
2481,強茂,法人說明會,2022/08/17
2753,八方雲集,法人說明會,2022/08/17
2887,台新金,特別股掛牌,2022/08/17
2890,永豐金,法人說明會,2022/08/17
3005,神基,法人說明會,2022/08/17
3042,晶技,法人說明會,2022/08/17
3083,網龍,法人說明會,2022/08/17
3178,公準,除權息,2022/08/17
3232,昱捷,除權息,2022/08/17
3310,佳穎,法人說明會,2022/08/17
3312,弘憶股,法人說明會,2022/08/17
3426,台興,法人說明會,2022/08/17
3550,聯穎,除權息,2022/08/17
4113,聯上,除權息,2022/08/17
4164,承業醫,法人說明會,2022/08/17
4763,材料-KY,增資股上市,2022/08/17
4916,事欣科,除權息,2022/08/17
4952,凌通,法人說明會,2022/08/17
5209,新鼎,法人說明會,2022/08/17
5236,凌陽創新,法人說明會,2022/08/17
5478,智冠,法人說明會,2022/08/17
6146,耕興,法人說明會,2022/08/17
6180,橘子,法人說明會,2022/08/17
6213,聯茂,法人說明會,2022/08/17
6432,今展科,除權息,2022/08/17
6462,神盾,法人說明會,2022/08/17
6667,信紘科,除權息,2022/08/17
6761,穩得,法人說明會,2022/08/17
6803,崑鼎,法人說明會,2022/08/17
8049,晶采,除權息,2022/08/17
8069,元太,法人說明會,2022/08/17
9933,中鼎,法人說明會,2022/08/17
9939,宏全,法人說明會,2022/08/17
,新光投等債15+,除權息,2022/08/18
,新光15年IG金融債,除權息,2022/08/18
1339,昭輝,除權息,2022/08/18
1513,中興電,法人說明會,2022/08/18
1734,杏輝,法人說明會,2022/08/18
1815,富喬,業績發表會,2022/08/18
2024,志聯,除權息,2022/08/18
2383,台光電,法人說明會,2022/08/18
2399,映泰,除權息,2022/08/18
2426,鼎元,除權息,2022/08/18
2530,華建,法人說明會,2022/08/18
2729,瓦城,除權息,2022/08/18
2754,亞洲藏壽司,除權息,2022/08/18
3008,大立光,除權息,2022/08/18
3040,遠見,法人說明會,2022/08/18
3169,亞信,除權息,2022/08/18
3481,群創,法人說明會,2022/08/18
3628,盈正,除權息,2022/08/18
4114,健喬,法人說明會,2022/08/18
4163,鐿鈦,法人說明會,2022/08/18
4168,醣聯,增資股上市,2022/08/18
4192,杏國,法人說明會,2022/08/18
4413,飛寶企業,法人說明會,2022/08/18
4566,時碩工業,增資股上市,2022/08/18
4726,永昕,增資股上市,2022/08/18
4766,南寶,法人說明會,2022/08/18
5880,合庫金,法人說明會,2022/08/18
6116,彩晶,法人說明會,2022/08/18
6187,萬潤,業績發表會,2022/08/18
6515,穎崴,法人說明會,2022/08/18
6570,維田,增資股上市,2022/08/18
6591,動力-KY,除權息,2022/08/18
91AP,P*-KY,業績發表會,2022/08/18
6770,力積電,增資股上市,2022/08/18
6854,錼創科技-KY創,新股掛牌,2022/08/18
9946,三發地產,法人說明會,2022/08/18
1217,愛之味,法人說明會,2022/08/19
1258,其祥-KY,股東臨時會,2022/08/19
1305,華夏,法人說明會,2022/08/19
1324,地球,除權息,2022/08/19
1336,台翰,法人說明會,2022/08/19
1468,昶和,法人說明會,2022/08/19
1584,精剛,除權息,2022/08/19
1904,正隆,法人說明會,2022/08/19
2317,鴻海,法人說明會,2022/08/19
2373,震旦行,法人說明會,2022/08/19
2433,互盛電,法人說明會,2022/08/19
2616,山隆,法人說明會,2022/08/19
2881,富邦金,法人說明會,2022/08/19
2883,開發金,增資股上市,2022/08/19
3023,信邦,除權息,2022/08/19
3093,港建,業績發表會,2022/08/19
3207,耀勝,增資股上市,2022/08/19
3691,碩禾,除權息,2022/08/19
3710,連展投控,增資股上市,2022/08/19
4175,杏一,業績發表會,2022/08/19
4754,國碳科,除權息,2022/08/19
4770,上品,法人說明會,2022/08/19
4908,前鼎,除權息,2022/08/19
5489,彩富,除權息,2022/08/19
6023,元大期,業績發表會,2022/08/19
6456,GIS-KY,法人說明會,2022/08/19
6482,弘煜科,法人說明會,2022/08/19
6579,研揚,法人說明會,2022/08/19
9921,巨大,除權息,2022/08/19
1341,富林-KY,增資股上市,2022/07/25
1513,中興電,除權息,2022/07/25
1701,中化,除權息,2022/07/25
1725,元禎,除權息,2022/07/25
2105,正新,除權息,2022/07/25
2233,宇隆,新產品發表會,2022/07/25
2360,致茂,除權息,2022/07/25
2414,精技,除權息,2022/07/25
2605,新興,除權息,2022/07/25
2852,第一保,除權息,2022/07/25
3033,威健,除權息,2022/07/25
3081,聯亞,除權息,2022/07/25
3115,富榮綱,增資股上市,2022/07/25
3504,揚明光,法人說明會,2022/07/25
3526,凡甲,除權息,2022/07/25
3551,世禾,除權息,2022/07/25
4564,元翎,除權息,2022/07/25
4912,聯德控股-KY,除權息,2022/07/25
6188,廣明,除權息,2022/07/25
6202,盛群,法人說明會,2022/07/25
6229,研通,法人說明會,2022/07/25
6417,韋僑,除權息,2022/07/25
6435,大中,除權息,2022/07/25
6570,維田,增資股上市,2022/07/25
6762,達亞,股東臨時會,2022/07/25
8069,元太,除權息,2022/07/25
1104,環泥,除權息,2022/07/26
1201,味全,除權息,2022/07/26
1434,福懋,除權息,2022/07/26
1436,華友聯,除權息,2022/07/26
1809,中釉,除權息,2022/07/26
2002,中鋼,除權息,2022/07/26
2014,中鴻,除權息,2022/07/26
2235,謚源,除權息,2022/07/26
2338,光罩,股東臨時會,2022/07/26
2355,敬鵬,除權息,2022/07/26
2360,致茂,增資股上市,2022/07/26
2382,廣達,法人說明會,2022/07/26
2441,超豐,法人說明會,2022/07/26
2467,志聖,業績發表會,2022/07/26
2497,怡利電,法人說明會,2022/07/26
2887,台新金,特別股掛牌,2022/07/26
3035,智原,法人說明會,2022/07/26
3064,泰偉,增資股上市,2022/07/26
3105,穩懋,法人說明會,2022/07/26
3665,貿聯-KY,法人說明會,2022/07/26
4142,國光生,法人說明會,2022/07/26
4305,世坤,除權息,2022/07/26
4433,興采,增資股上市,2022/07/26
4935,茂林-KY,除權息,2022/07/26
4968,立積,除權息,2022/07/26
5203,訊連,法人說明會,2022/07/26
5371,中光電,法人說明會,2022/07/26
5443,均豪,除權息,2022/07/26
6239,力成,法人說明會,2022/07/26
6266,泰詠,增資股上市,2022/07/26
6411,晶焱,增資股上市,2022/07/26
6515,穎崴,業績發表會,2022/07/26
6546,正基,增資股上市,2022/07/26
6593,台灣銘板,除權息,2022/07/26
6715,嘉基,增資股上市,2022/07/26
7556,意德士,法人說明會,2022/07/26
8044,網家,除權息,2022/07/26
8085,福華,除權息,2022/07/26
8411,福貞-KY,除權息,2022/07/26
8422,可寧衛,法人說明會,2022/07/26
8450,霹靂,法人說明會,2022/07/26
9925,新保,除權息,2022/07/26
9926,新海,除權息,2022/07/26
9937,全國,除權息,2022/07/26
9941,裕融,除權息,2022/07/26
1560,中砂,法人說明會,2022/07/27
1785,光洋科,除權息,2022/07/27
1810,和成,除權息,2022/07/27
2065,世豐,法人說明會,2022/07/27
2303,聯電,法人說明會,2022/07/27
2332,友訊,除權息,2022/07/27
2881,富邦金,除權息,2022/07/27
3018,同開,股東臨時會,2022/07/27
3037,欣興,法人說明會,2022/07/27
3081,聯亞,法人說明會,2022/07/27
3094,聯傑,除權息,2022/07/27
3293,鈊象,除權息,2022/07/27
3406,玉晶光,除權息,2022/07/27
3531,先益,除權息,2022/07/27
3567,逸昌,除權息,2022/07/27
4137,麗豐-KY,除權息,2022/07/27
4162,智擎,法人說明會,2022/07/27
4746,台耀,除權息,2022/07/27
5011,久陽,除權息,2022/07/27
5284,jpp-KY,法人說明會,2022/07/27
5371,中光電,除權息,2022/07/27
5529,鉅陞,法人說明會,2022/07/27
6020,大展證,法人說明會,2022/07/27
6177,達麗,除權息,2022/07/27
6442,光聖,除權息,2022/07/27
6451,訊芯-KY,除權息,2022/07/27
6464,台數科,除權息,2022/07/27
6491,晶碩,法人說明會,2022/07/27
6721,信實,除權息,2022/07/27
6829,千附精密,除權息,2022/07/27
6830,汎銓,業績發表會,2022/07/27
8234,新漢,記者會,2022/07/27
8383,千附,除權息,2022/07/27
1102,亞泥,除權息,2022/07/28
1304,台聚,除權息,2022/07/28
1305,華夏,除權息,2022/07/28
1308,亞聚,除權息,2022/07/28
1309,台達化,除權息,2022/07/28
1402,遠東新,除權息,2022/07/28
1470,大統新創,除權息,2022/07/28
1473,台南,除權息,2022/07/28
1525,江申,除權息,2022/07/28
1558,伸興,除權息,2022/07/28
1617,榮星,除權息,2022/07/28
1717,長興,除權息,2022/07/28
1720,生達,除權息,2022/07/28
1730,花仙子,除權息,2022/07/28
2228,劍麟,除權息,2022/07/28
2250,IKKA-KY,除權息,2022/07/28
2352,佳世達,除權息,2022/07/28
2360,致茂,法人說明會,2022/07/28
2379,瑞昱,法人說明會,2022/07/28
2409,友達,法人說明會,2022/07/28
2423,固緯,法人說明會,2022/07/28
2431,聯昌,除權息,2022/07/28
2511,太子,除權息,2022/07/28
2640,大車隊,除權息,2022/07/28
2740,天蔥,股東臨時會,2022/07/28
2836,高雄銀,除權息,2022/07/28
2884,玉山金,除權息,2022/07/28
2937,集雅社,除權息,2022/07/28
3105,穩懋,業績發表會,2022/07/28
3131,弘塑,除權息,2022/07/28
3189,景碩,除權息,2022/07/28
3219,倚強科,除權息,2022/07/28
3454,晶睿,除權息,2022/07/28
3466,致振,股東臨時會,2022/07/28
3545,敦泰,除權息,2022/07/28
3555,重鵬,增資股上市,2022/07/28
3556,禾瑞亞,除權息,2022/07/28
3631,晟楠,除權息,2022/07/28
3680,家登,業績發表會,2022/07/28
3711,日月光投控,法人說明會,2022/07/28
4417,金洲,除權息,2022/07/28
4551,智伸科,除權息,2022/07/28
4566,時碩工業,除權息,2022/07/28
4907,富宇,法人說明會,2022/07/28
4915,致伸,法人說明會,2022/07/28
4971,IET-KY,除權息,2022/07/28
4989,榮科,除權息,2022/07/28
5014,建錩,除權息,2022/07/28
5425,台半,除權息,2022/07/28
5468,凱鈺,除權息,2022/07/28
5474,聰泰,法人說明會,2022/07/28
5530,龍巖,除權息,2022/07/28
6015,宏遠證,除權息,2022/07/28
6138,茂達,除權息,2022/07/28
6175,立敦,除權息,2022/07/28
6244,茂迪,除權息,2022/07/28
6263,普萊德,除權息,2022/07/28
6269,台郡,法人說明會,2022/07/28
6270,倍微,除權息,2022/07/28
6290,良維,除權息,2022/07/28
6510,精測,法人說明會,2022/07/28
6581,鋼聯,法人說明會,2022/07/28
6664,群翊,除權息,2022/07/28
6706,惠特,除權息,2022/07/28
8155,博智,除權息,2022/07/28
8390,金益鼎,除權息,2022/07/28
1473,台南,法人說明會,2022/07/29
1519,華城,除權息,2022/07/29
2015,豐興,法人說明會,2022/07/29
2233,宇隆,除權息,2022/07/29
2308,台達電,法人說明會,2022/07/29
2357,華碩,除權息,2022/07/29
2402,毅嘉,除權息,2022/07/29
2412,中華電,法人說明會,2022/07/29
2439,美律,法人說明會,2022/07/29
2454,聯發科,法人說明會,2022/07/29
3056,總太,增資股上市,2022/07/29
3264,欣銓,法人說明會,2022/07/29
3311,閎暉,除權息,2022/07/29
3432,台端,除權息,2022/07/29
3443,創意,法人說明會,2022/07/29
3545,敦泰,法人說明會,2022/07/29
3588,通嘉,除權息,2022/07/29
5213,亞昕,增資股上市,2022/07/29
5276,達輝-KY,除權息,2022/07/29
5289,宜鼎,除權息,2022/07/29
5706,鳳凰,除權息,2022/07/29
6239,力成,除權息,2022/07/29
6277,宏正,除權息,2022/07/29
6414,樺漢,除權息,2022/07/29
8261,富鼎,業績發表會,2022/07/29
8271,宇瞻,業績發表會,2022/07/29
9908,大台北,除權息,2022/07/29
1463,強盛,除權息,2022/08/01
1474,弘裕,除權息,2022/08/01
2382,廣達,除權息,2022/08/01
2427,三商電,除權息,2022/08/01
2495,普安,除權息,2022/08/01
2520,冠德,除權息,2022/08/01
2546,根基,除權息,2022/08/01
2596,綠意,除權息,2022/08/01
2719,燦星旅,減資後新股掛牌,2022/08/01
2889,國票金,除權息,2022/08/01
3501,維熹,除權息,2022/08/01
4526,東台,除權息,2022/08/01
4536,拓凱,除權息,2022/08/01
4720,德淵,除權息,2022/08/01
4919,新唐,除權息,2022/08/01
5213,亞昕,除權息,2022/08/01
5299,杰力,除權息,2022/08/01
5515,建國,除權息,2022/08/01
6155,鈞寶,增資股上市,2022/08/01
6190,萬泰科,除權息,2022/08/01
8271,宇瞻,增資股上市,2022/08/01
8478,東哥遊艇,除權息,2022/08/01
1336,台翰,除權息,2022/08/02
1442,名軒,除權息,2022/08/02
1540,喬福,除權息,2022/08/02
2208,台船,法人說明會,2022/08/02
2308,台達電,業績發表會,2022/08/02
2312,金寶,除權息,2022/08/02
2348,海悅,除權息,2022/08/02
2472,立隆電,除權息,2022/08/02
2537,聯上發,除權息,2022/08/02
2834,臺企銀,除權息,2022/08/02
3062,建漢,除權息,2022/08/02
3167,大量,除權息,2022/08/02
3221,台嘉碩,增資股上市,2022/08/02
3511,矽瑪,法人說明會,2022/08/02
3672,康聯訊,除權息,2022/08/02
4106,雃博,除權息,2022/08/02
4131,晶宇,股東臨時會,2022/08/02
4171,瑞基,股東會,2022/08/02
4171,瑞基,股東臨時會,2022/08/02
4533,協易機,除權息,2022/08/02
4991,環宇-KY,法人說明會,2022/08/02
5312,寶島科,除權息,2022/08/02
5347,世界,法人說明會,2022/08/02
6166,凌華,法人說明會,2022/08/02
6207,雷科,除權息,2022/08/02
6469,大樹,除權息,2022/08/02
6488,環球晶,法人說明會,2022/08/02
6531,愛普*,業績發表會,2022/08/02
6671,三能-KY,除權息,2022/08/02
6689,伊雲谷,業績發表會,2022/08/02
6792,詠業,法人說明會,2022/08/02
6799,來頡,除權息,2022/08/02
8110,華東,除權息,2022/08/02
8404,百和興業-KY,除權息,2022/08/02
8916,光隆,除權息,2022/08/02
9935,慶豐富,除權息,2022/08/02
1240,茂生農經,除權息,2022/08/03
1813,寶利徠,除權息,2022/08/03
2351,順德,除權息,2022/08/03
2393,億光,除權息,2022/08/03
2395,研華,法人說明會,2022/08/03
2912,統一超,除權息,2022/08/03
3128,昇銳,除權息,2022/08/03
3533,嘉澤,除權息,2022/08/03
3611,鼎翰,增資股上市,2022/08/03
3703,欣陸,法人說明會,2022/08/03
4904,遠傳,法人說明會,2022/08/03
4933,友輝,除權息,2022/08/03
4966,譜瑞-KY,法人說明會,2022/08/03
5903,全家,除權息,2022/08/03
6124,業強,法人說明會,2022/08/03
6209,今國光,除權息,2022/08/03
6426,統新,除權息,2022/08/03
6547,高端疫苗,除權息,2022/08/03
6561,是方,法人說明會,2022/08/03
6743,安普新,除權息,2022/08/03
6796,晉弘,增資股上市,2022/08/03
6823,濾能,增資股上市,2022/08/03
6834,天二科技,業績發表會,2022/08/03
8367,建新國際,法人說明會,2022/08/03
9938,百和,除權息,2022/08/03
1103,嘉泥,除權息,2022/08/04
1109,信大,除權息,2022/08/04
1216,統一,除權息,2022/08/04
1530,亞崴,除權息,2022/08/04
1560,中砂,增資股上市,2022/08/04
1589,永冠-KY,除權息,2022/08/04
1713,國化,除權息,2022/08/04
1714,和桐,除權息,2022/08/04
1795,美時,除權息,2022/08/04
2342,茂矽,除權息,2022/08/04
2345,智邦,除權息,2022/08/04
2369,菱生,除權息,2022/08/04
2376,技嘉,除權息,2022/08/04
2383,台光電,法人說明會,2022/08/04
2458,義隆,法人說明會,2022/08/04
2611,志信,除權息,2022/08/04
2618,長榮航,除權息,2022/08/04
2643,捷迅,除權息,2022/08/04
2643,捷迅,法人說明會,2022/08/04
2816,旺旺保,除權息,2022/08/04
2892,第一金,除權息,2022/08/04
3306,鼎天,除權息,2022/08/04
3332,幸康,除權息,2022/08/04
3489,森寶,除權息,2022/08/04
3712,永崴投控,除權息,2022/08/04
4563,百德,股東臨時會,2022/08/04
4736,泰博,除權息,2022/08/04
4766,南寶,除權息,2022/08/04
4961,天鈺,除權息,2022/08/04
5258,虹堡,增資股上市,2022/08/04
5410,國眾,除權息,2022/08/04
5450,南良,除權息,2022/08/04
5457,宣德,除權息,2022/08/04
5483,中美晶,法人說明會,2022/08/04
6026,福邦證,法人說明會,2022/08/04
6158,禾昌,除權息,2022/08/04
6201,亞弘電,除權息,2022/08/04
6284,佳邦,除權息,2022/08/04
6412,群電,法人說明會,2022/08/04
6457,紘康,除權息,2022/08/04
6538,倉和,除權息,2022/08/04
8021,尖點,法人說明會,2022/08/04
8150,南茂,法人說明會,2022/08/04
8163,達方,法人說明會,2022/08/04
8437,大地-KY,除權息,2022/08/04
8928,鉅明,除權息,2022/08/04
1526,日馳,法人說明會,2022/08/05
1605,華新,法人說明會,2022/08/05
1617,榮星,增資股上市,2022/08/05
1777,生泰,增資股上市,2022/08/05
2344,華邦電,法人說明會,2022/08/05
2395,研華,增資股上市,2022/08/05
3034,聯詠,法人說明會,2022/08/05
3036,文曄,法人說明會,2022/08/05
3045,台灣大,法人說明會,2022/08/05
3207,耀勝,法人說明會,2022/08/05
3252,海灣,除權息,2022/08/05
3591,艾笛森,法人說明會,2022/08/05
3675,德微,法人說明會,2022/08/05
4111,濟生,記者會,2022/08/05
4568,科際精密,法人說明會,2022/08/05
4919,新唐,法人說明會,2022/08/05
4953,緯軟,法人說明會,2022/08/05
4961,天鈺,法人說明會,2022/08/05
5388,中磊,法人說明會,2022/08/05
5543,桓鼎-KY,除權息,2022/08/05
5604,中連,法人說明會,2022/08/05
6275,元山,除權息,2022/08/05
6716,應廣,法人說明會,2022/08/05
6789,采鈺,增資股上市,2022/08/05
8059,凱碩,法人說明會,2022/08/05
8103,瀚荃,除權息,2022/08/05
8215,明基材,法人說明會,2022/08/05
1451,年興,除權息,2022/07/11
1457,宜進,除權息,2022/07/11
2390,云辰,除權息,2022/07/11
2408,南亞科,法人說明會,2022/07/11
